id,houseLink,pictureurl,area,road,size,totlefloor,floor,year,room,hall,bath,totalprice,unitprice
61492J,https://www.sinyi.com.tw/buy/house/61492J/?breadcrumb=list,https://res.sinyi.com.tw/buy/61492J/smallimg/A.JPG,文山區,木柵路四段,48.1,19,3,10.1,3,2,2,2925,60.81
81810Y,https://www.sinyi.com.tw/buy/house/81810Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/81810Y/smallimg/A.JPG,萬華區,貴陽街二段,34.82,19,18,3.3,3,2,2,3338,95.86
95862C,https://www.sinyi.com.tw/buy/house/95862C/?breadcrumb=list,https://res.sinyi.com.tw/buy/95862C/smallimg/A.JPG,中山區,新生北路二段,22.67,12,6,4.8,2,2,1,2398,105.78
11885E,https://www.sinyi.com.tw/buy/house/11885E/?breadcrumb=list,https://res.sinyi.com.tw/buy/11885E/smallimg/A.JPG,大安區,信義路四段,35.02,12,4,31.4,1,2,2,3858,110.17
86517L,https://www.sinyi.com.tw/buy/house/86517L/?breadcrumb=list,https://res.sinyi.com.tw/buy/86517L/smallimg/A.JPG,士林區,中山北路七段,73.51,7,5,43.6,3,2,2,4268,58.06
32967Y,https://www.sinyi.com.tw/buy/house/32967Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/32967Y/smallimg/A.JPG,北投區,裕民六路,102.23,18,14,12.5,4,2,2,6988,68.36
43303E,https://www.sinyi.com.tw/buy/house/43303E/?breadcrumb=list,https://res.sinyi.com.tw/buy/43303E/smallimg/A.JPG,松山區,南京東路五段,34.56,12,12,37.3,2,2,2,2900,83.91
69899P,https://www.sinyi.com.tw/buy/house/69899P/?breadcrumb=list,https://res.sinyi.com.tw/buy/69899P/smallimg/A.JPG,文山區,福興路,25.98,5,5,40.5,2,2,1,1299,50.0
93469Q,https://www.sinyi.com.tw/buy/house/93469Q/?breadcrumb=list,https://res.sinyi.com.tw/buy/93469Q/smallimg/A.JPG,大安區,新生南路三段,48.33,22,11,33.2,4,2,2,5800,120.01
18434R,https://www.sinyi.com.tw/buy/house/18434R/?breadcrumb=list,https://res.sinyi.com.tw/buy/18434R/smallimg/A.JPG,內湖區,康樂街,55.0,15,7,0.9,4,2,2,3250,59.09
31509Z,https://www.sinyi.com.tw/buy/house/31509Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/31509Z/smallimg/A.JPG,大安區,復興南路二段,37.48,12,6,43.2,2,2,1,2688,71.72
18575Z,https://www.sinyi.com.tw/buy/house/18575Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/18575Z/smallimg/A.JPG,大同區,延平北路四段,20.1,7,6,6.3,1,1,1,1880,93.53
22315D,https://www.sinyi.com.tw/buy/house/22315D/?breadcrumb=list,https://res.sinyi.com.tw/buy/22315D/smallimg/A.JPG,大同區,承德路二段,47.37,8,2,27.5,2,2,2,3780,79.8
06623P,https://www.sinyi.com.tw/buy/house/06623P/?breadcrumb=list,https://res.sinyi.com.tw/buy/06623P/smallimg/A.JPG,文山區,木柵路四段,45.33,14,6,10.1,3,2,2,2980,65.74
91169P,https://www.sinyi.com.tw/buy/house/91169P/?breadcrumb=list,https://res.sinyi.com.tw/buy/91169P/smallimg/A.JPG,大安區,臥龍街,38.07,6,3,24.1,3,2,2,2498,65.62
81408Z,https://www.sinyi.com.tw/buy/house/81408Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/81408Z/smallimg/A.JPG,中山區,農安街,20.7,14,12,11.7,1,1,1,1400,67.63
11146J,https://www.sinyi.com.tw/buy/house/11146J/?breadcrumb=list,https://res.sinyi.com.tw/buy/11146J/smallimg/A.JPG,松山區,南京東路五段,33.1,4,1,45.8,2,2,1,3360,101.51
64163G,https://www.sinyi.com.tw/buy/house/64163G/?breadcrumb=list,https://res.sinyi.com.tw/buy/64163G/smallimg/A.JPG,中山區,復興北路,27.19,12,10,41.9,3,2,2,2680,98.57
49997M,https://www.sinyi.com.tw/buy/house/49997M/?breadcrumb=list,https://res.sinyi.com.tw/buy/49997M/smallimg/A.JPG,松山區,饒河街,74.3,18,11,2.4,4,2,2,5032,67.73
05178U,https://www.sinyi.com.tw/buy/house/05178U/?breadcrumb=list,https://res.sinyi.com.tw/buy/05178U/smallimg/A.JPG,大安區,敦化南路一段,26.32,10,8,33.7,1,1,1,2950,112.08
81599A,https://www.sinyi.com.tw/buy/house/81599A/?breadcrumb=list,https://res.sinyi.com.tw/buy/81599A/smallimg/A.JPG,信義區,忠孝東路五段,41.03,14,11,15.5,1,1,1,5338,130.1
13426A,https://www.sinyi.com.tw/buy/house/13426A/?breadcrumb=list,https://res.sinyi.com.tw/buy/13426A/smallimg/A.JPG,中山區,北安路,13.61,14,4,10.2,1,1,1,1288,94.64
68407L,https://www.sinyi.com.tw/buy/house/68407L/?breadcrumb=list,https://res.sinyi.com.tw/buy/68407L/smallimg/A.JPG,內湖區,內湖路一段,30.73,5,4,39.3,3,2,1,1688,54.93
78199X,https://www.sinyi.com.tw/buy/house/78199X/?breadcrumb=list,https://res.sinyi.com.tw/buy/78199X/smallimg/A.JPG,大安區,復興南路二段,70.81,15,8,2.2,4,2,2,8150,115.1
90259Y,https://www.sinyi.com.tw/buy/house/90259Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/90259Y/smallimg/A.JPG,大同區,重慶北路三段,30.62,7,2,2.9,2,2,1,1930,63.03
62848B,https://www.sinyi.com.tw/buy/house/62848B/?breadcrumb=list,https://res.sinyi.com.tw/buy/62848B/smallimg/A.JPG,信義區,忠孝東路五段,26.89,3,1,26.7,3,2,2,2288,85.09
43706W,https://www.sinyi.com.tw/buy/house/43706W/?breadcrumb=list,https://res.sinyi.com.tw/buy/43706W/smallimg/A.JPG,中山區,民權東路一段,31.08,12,8,36.7,1,2,1,2780,89.45
14828B,https://www.sinyi.com.tw/buy/house/14828B/?breadcrumb=list,https://res.sinyi.com.tw/buy/14828B/smallimg/A.JPG,文山區,景興路,14.54,15,13,28.4,1,1,1,998,68.64
39459D,https://www.sinyi.com.tw/buy/house/39459D/?breadcrumb=list,https://res.sinyi.com.tw/buy/39459D/smallimg/A.JPG,內湖區,康樂街,46.22,15,10,0.9,3,2,2,2880,62.31
91716L,https://www.sinyi.com.tw/buy/house/91716L/?breadcrumb=list,https://res.sinyi.com.tw/buy/91716L/smallimg/A.JPG,內湖區,民權東路六段,28.7,11,11,5.4,2,2,1,2480,86.41
82000N,https://www.sinyi.com.tw/buy/house/82000N/?breadcrumb=list,https://res.sinyi.com.tw/buy/82000N/smallimg/A.JPG,中山區,中山北路一段,40.85,14,4,10.1,2,1,1,2880,70.5
85956A,https://www.sinyi.com.tw/buy/house/85956A/?breadcrumb=list,https://res.sinyi.com.tw/buy/85956A/smallimg/A.JPG,信義區,松德路,55.47,12,7,28.8,2,1,0,3400,61.29
23751H,https://www.sinyi.com.tw/buy/house/23751H/?breadcrumb=list,https://res.sinyi.com.tw/buy/23751H/smallimg/A.JPG,大安區,信義路三段,117.54,15,4,0.6,2,2,4,16000,136.12
63623F,https://www.sinyi.com.tw/buy/house/63623F/?breadcrumb=list,https://res.sinyi.com.tw/buy/63623F/smallimg/A.JPG,內湖區,安康路,27.56,4,4,40.6,3,2,1,1488,53.99
20241J,https://www.sinyi.com.tw/buy/house/20241J/?breadcrumb=list,https://res.sinyi.com.tw/buy/20241J/smallimg/A.JPG,松山區,饒河街,59.24,18,14,2.4,3,2,2,4590,77.48
78821P,https://www.sinyi.com.tw/buy/house/78821P/?breadcrumb=list,https://res.sinyi.com.tw/buy/78821P/smallimg/A.JPG,文山區,興隆路二段,28.93,5,5,41.7,3,2,1,1380,47.7
91668E,https://www.sinyi.com.tw/buy/house/91668E/?breadcrumb=list,https://res.sinyi.com.tw/buy/91668E/smallimg/A.JPG,內湖區,康寧路三段,70.8,7,2,6.1,3,2,3,5658,79.92
17000Y,https://www.sinyi.com.tw/buy/house/17000Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/17000Y/smallimg/A.JPG,中山區,中山北路二段,36.85,9,5,5.3,2,2,1,2888,78.37
68817Y,https://www.sinyi.com.tw/buy/house/68817Y,https://res.sinyi.com.tw/buy/20975V/smallimg/A.JPG,士林區,基河路,18.5,13,9,22.3,1,1,1,1580,85.41
94851T,https://www.sinyi.com.tw/buy/house/94851T/?breadcrumb=list,https://res.sinyi.com.tw/buy/94851T/smallimg/A.JPG,文山區,興隆路二段,63.04,13,12,12.5,3,2,2,3980,63.13
18596D,https://www.sinyi.com.tw/buy/house/18596D/?breadcrumb=list,https://res.sinyi.com.tw/buy/18596D/smallimg/A.JPG,士林區,中山北路六段,85.86,14,2,10.8,2,2,3,6800,79.2
53456Q,https://www.sinyi.com.tw/buy/house/53456Q/?breadcrumb=list,https://res.sinyi.com.tw/buy/53456Q/smallimg/A.JPG,中山區,中山北路二段,36.85,9,6,5.3,2,1,1,2880,78.15
42400X,https://www.sinyi.com.tw/buy/house/42400X/?breadcrumb=list,https://res.sinyi.com.tw/buy/42400X/smallimg/A.JPG,中山區,吉林路,93.83,13,9,10.7,3,2,5,8300,88.46
09794L,https://www.sinyi.com.tw/buy/house/09794L/?breadcrumb=list,https://res.sinyi.com.tw/buy/09794L/smallimg/A.JPG,北投區,光明路,65.47,24,21,3.6,2,2,3,5188,79.24
75574V,https://www.sinyi.com.tw/buy/house/75574V/?breadcrumb=list,https://res.sinyi.com.tw/buy/75574V/smallimg/A.JPG,中山區,大直街,29.41,5,4,34.6,3,2,2,2350,79.9
78075G,https://www.sinyi.com.tw/buy/house/78075G/?breadcrumb=list,https://res.sinyi.com.tw/buy/78075G/smallimg/A.JPG,大安區,溫州街,33.3,5,5,38.0,3,2,2,2650,79.58
57243N,https://www.sinyi.com.tw/buy/house/57243N/?breadcrumb=list,https://res.sinyi.com.tw/buy/57243N/smallimg/A.JPG,中山區,長春路,12.87,12,10,42.8,1,1,1,1200,93.24
00115V,https://www.sinyi.com.tw/buy/house/00115V/?breadcrumb=list,https://res.sinyi.com.tw/buy/00115V/smallimg/A.JPG,內湖區,星雲街,68.96,12,9,7.9,3,2,2,4988,72.33
37028G,https://www.sinyi.com.tw/buy/house/37028G/?breadcrumb=list,https://res.sinyi.com.tw/buy/37028G/smallimg/A.JPG,大安區,安和路一段,49.5,7,5,40.8,3,2,2,4988,100.77
17436S,https://www.sinyi.com.tw/buy/house/17436S/?breadcrumb=list,https://res.sinyi.com.tw/buy/17436S/smallimg/A.JPG,北投區,文林北路,58.56,14,9,7.4,3,2,2,4280,73.09
32162T,https://www.sinyi.com.tw/buy/house/32162T/?breadcrumb=list,https://res.sinyi.com.tw/buy/32162T/smallimg/A.JPG,文山區,景興路,14.27,24,24,25.2,1,1,1,720,50.46
61477X,https://www.sinyi.com.tw/buy/house/61477X/?breadcrumb=list,https://res.sinyi.com.tw/buy/61477X/smallimg/A.JPG,內湖區,星雲街,29.88,5,5,33.7,2,2,2,1788,59.84
04734T,https://www.sinyi.com.tw/buy/house/04734T/?breadcrumb=list,https://res.sinyi.com.tw/buy/04734T/smallimg/A.JPG,內湖區,文湖街,72.52,9,6,7.6,3,2,2,4988,68.78
86018B,https://www.sinyi.com.tw/buy/house/86018B/?breadcrumb=list,https://res.sinyi.com.tw/buy/86018B/smallimg/A.JPG,大安區,和平東路二段,27.16,7,2,10.0,1,2,1,3338,122.9
83469V,https://www.sinyi.com.tw/buy/house/83469V/?breadcrumb=list,https://res.sinyi.com.tw/buy/83469V/smallimg/A.JPG,南港區,重陽路,66.02,7,3,18.0,3,2,2,4288,64.95
14349Y,https://www.sinyi.com.tw/buy/house/14349Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/14349Y/smallimg/A.JPG,士林區,承德路四段,40.38,12,10,32.7,3,2,2,2880,71.32
84095D,https://www.sinyi.com.tw/buy/house/84095D/?breadcrumb=list,https://res.sinyi.com.tw/buy/84095D/smallimg/A.JPG,中正區,羅斯福路三段,104.52,24,13,3.9,3,2,3,9792,93.69
81381L,https://www.sinyi.com.tw/buy/house/81381L/?breadcrumb=list,https://res.sinyi.com.tw/buy/81381L/smallimg/A.JPG,松山區,富錦街,20.72,4,4,50.0,2,2,1,1780,85.91
43777U,https://www.sinyi.com.tw/buy/house/43777U/?breadcrumb=list,https://res.sinyi.com.tw/buy/43777U/smallimg/A.JPG,萬華區,青年路,33.25,12,12,34.0,3,2,2,1980,59.55
53538G,https://www.sinyi.com.tw/buy/house/53538G/?breadcrumb=list,https://res.sinyi.com.tw/buy/53538G/smallimg/A.JPG,北投區,行義路,104.68,15,15,7.9,4,2,2,7880,75.28
96918B,https://www.sinyi.com.tw/buy/house/96918B/?breadcrumb=list,https://res.sinyi.com.tw/buy/96918B/smallimg/A.JPG,內湖區,民權東路六段,88.2,14,6,5.6,3,2,2,6688,75.83
80431W,https://www.sinyi.com.tw/buy/house/80431W/?breadcrumb=list,https://res.sinyi.com.tw/buy/80431W/smallimg/A.JPG,大安區,四維路,36.18,7,2,43.2,3,2,2,3438,95.02
50013A,https://www.sinyi.com.tw/buy/house/50013A/?breadcrumb=list,https://res.sinyi.com.tw/buy/50013A/smallimg/A.JPG,文山區,景興路,32.51,9,2,21.7,2,2,1,2300,70.75
77284L,https://www.sinyi.com.tw/buy/house/77284L/?breadcrumb=list,https://res.sinyi.com.tw/buy/77284L/smallimg/A.JPG,北投區,東華街二段,36.63,4,1,43.4,5,1,1,3580,97.73
49585J,https://www.sinyi.com.tw/buy/house/49585J/?breadcrumb=list,https://res.sinyi.com.tw/buy/49585J/smallimg/A.JPG,萬華區,開封街二段,20.66,14,5,13.0,1,2,1,1700,82.28
17223W,https://www.sinyi.com.tw/buy/house/17223W/?breadcrumb=list,https://res.sinyi.com.tw/buy/17223W/smallimg/A.JPG,士林區,忠誠路一段,48.88,9,5,28.9,4,2,2,3880,79.38
11704U,https://www.sinyi.com.tw/buy/house/11704U/?breadcrumb=list,https://res.sinyi.com.tw/buy/11704U/smallimg/A.JPG,中正區,羅斯福路四段,84.81,15,5,6.4,3,2,3,7980,94.09
10729Y,https://www.sinyi.com.tw/buy/house/10729Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/10729Y/smallimg/A.JPG,北投區,尊賢街,28.62,4,2,46.5,3,2,1,1980,69.18
39065U,https://www.sinyi.com.tw/buy/house/39065U/?breadcrumb=list,https://res.sinyi.com.tw/buy/39065U/smallimg/A.JPG,松山區,八德路二段,68.53,7,3,40.4,4,2,2,6580,96.02
97846U,https://www.sinyi.com.tw/buy/house/97846U/?breadcrumb=list,https://res.sinyi.com.tw/buy/97846U/smallimg/A.JPG,中山區,新生北路二段,73.79,15,3,31.8,4,2,2,5000,67.76
78273S,https://www.sinyi.com.tw/buy/house/78273S/?breadcrumb=list,https://res.sinyi.com.tw/buy/78273S/smallimg/A.JPG,大安區,和平東路一段,68.75,6,4,14.0,3,2,3,7688,111.83
99989W,https://www.sinyi.com.tw/buy/house/99989W/?breadcrumb=list,https://res.sinyi.com.tw/buy/99989W/smallimg/A.JPG,大安區,建國南路一段,31.74,14,11,34.1,3,2,2,3580,112.79
78489E,https://www.sinyi.com.tw/buy/house/78489E/?breadcrumb=list,https://res.sinyi.com.tw/buy/78489E/smallimg/A.JPG,內湖區,金龍路,21.52,5,4,34.2,2,2,1,1280,59.48
96217Q,https://www.sinyi.com.tw/buy/house/96217Q/?breadcrumb=list,https://res.sinyi.com.tw/buy/96217Q/smallimg/A.JPG,萬華區,西藏路,37.88,15,1,9.5,1,1,1,5800,153.12
62299U,https://www.sinyi.com.tw/buy/house/62299U/?breadcrumb=list,https://res.sinyi.com.tw/buy/62299U/smallimg/A.JPG,松山區,南京東路五段,141.18,18,9,10.3,4,2,4,17250,122.18
68180H,https://www.sinyi.com.tw/buy/house/68180H/?breadcrumb=list,https://res.sinyi.com.tw/buy/68180H/smallimg/A.JPG,中山區,新生北路二段,18.38,15,15,31.8,1,1,1,1500,81.61
92434L,https://www.sinyi.com.tw/buy/house/92434L/?breadcrumb=list,https://res.sinyi.com.tw/buy/92434L/smallimg/A.JPG,大同區,重慶北路三段,25.03,7,6,12.3,2,1,1,1880,75.11
68529D,https://www.sinyi.com.tw/buy/house/68529D/?breadcrumb=list,https://res.sinyi.com.tw/buy/68529D/smallimg/A.JPG,松山區,撫遠街,23.47,4,3,47.6,3,2,1,1680,71.58
02111H,https://www.sinyi.com.tw/buy/house/02111H/?breadcrumb=list,https://res.sinyi.com.tw/buy/02111H/smallimg/A.JPG,松山區,八德路三段,50.93,7,7,43.5,2,2,2,5050,99.16
56676J,https://www.sinyi.com.tw/buy/house/56676J/?breadcrumb=list,https://res.sinyi.com.tw/buy/56676J/smallimg/A.JPG,文山區,興隆路二段,30.78,4,4,46.7,3,2,2,1680,54.58
89792G,https://www.sinyi.com.tw/buy/house/89792G/?breadcrumb=list,https://res.sinyi.com.tw/buy/89792G/smallimg/A.JPG,大安區,新生南路一段,29.94,6,6,41.0,2,2,1,4280,142.95
90091L,https://www.sinyi.com.tw/buy/house/90091L/?breadcrumb=list,https://res.sinyi.com.tw/buy/90091L/smallimg/A.JPG,大安區,瑞安街,19.58,7,3,5.8,2,2,1,2700,137.9
04819Y,https://www.sinyi.com.tw/buy/house/04819Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/04819Y/smallimg/A.JPG,士林區,中山北路六段,122.25,13,5,11.1,5,2,3,12950,105.93
96848M,https://www.sinyi.com.tw/buy/house/96848M/?breadcrumb=list,https://res.sinyi.com.tw/buy/96848M/smallimg/A.JPG,大安區,敦化南路二段,45.94,18,12,33.7,3,2,2,6318,137.53
64554N,https://www.sinyi.com.tw/buy/house/64554N/?breadcrumb=list,https://res.sinyi.com.tw/buy/64554N/smallimg/A.JPG,松山區,南京東路五段,28.96,6,5,43.8,2,2,2,2280,78.73
35660T,https://www.sinyi.com.tw/buy/house/35660T/?breadcrumb=list,https://res.sinyi.com.tw/buy/35660T/smallimg/A.JPG,中山區,北安路,37.62,5,4,32.5,4,2,2,2460,65.39
29673M,https://www.sinyi.com.tw/buy/house/29673M/?breadcrumb=list,https://res.sinyi.com.tw/buy/29673M/smallimg/A.JPG,萬華區,東園街,101.15,17,3,17.5,4,2,2,5480,54.18
03788N,https://www.sinyi.com.tw/buy/house/03788N/?breadcrumb=list,https://res.sinyi.com.tw/buy/03788N/smallimg/A.JPG,大安區,信義路二段,38.2,12,10,39.6,3,2,2,3680,96.34
74136C,https://www.sinyi.com.tw/buy/house/74136C/?breadcrumb=list,https://res.sinyi.com.tw/buy/74136C/smallimg/A.JPG,大安區,建國南路二段,127.68,9,3,12.8,4,2,3,19800,155.08
68817Y,https://www.sinyi.com.tw/buy/house/68817Y,https://res.sinyi.com.tw/buy/31457U/smallimg/A.JPG,松山區,三民路,32.48,4,4,50.3,3,2,2,3380,104.06
78153P,https://www.sinyi.com.tw/buy/house/78153P/?breadcrumb=list,https://res.sinyi.com.tw/buy/78153P/smallimg/A.JPG,北投區,中山路,21.97,25,8,18.1,1,1,1,1698,77.29
40167R,https://www.sinyi.com.tw/buy/house/40167R/?breadcrumb=list,https://res.sinyi.com.tw/buy/40167R/smallimg/A.JPG,大安區,瑞安街,22.82,4,3,46.9,2,2,1,2400,105.17
21293G,https://www.sinyi.com.tw/buy/house/21293G/?breadcrumb=list,https://res.sinyi.com.tw/buy/21293G/smallimg/A.JPG,南港區,松河街,34.8,7,4,11.3,2,1,1,2368,68.05
31573Z,https://www.sinyi.com.tw/buy/house/31573Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/31573Z/smallimg/A.JPG,松山區,健康路,107.0,15,9,9.7,1,2,2,13800,128.97
41722L,https://www.sinyi.com.tw/buy/house/41722L/?breadcrumb=list,https://res.sinyi.com.tw/buy/41722L/smallimg/A.JPG,內湖區,東湖路,28.21,5,5,36.6,3,2,2,1428,50.62
11465E,https://www.sinyi.com.tw/buy/house/11465E/?breadcrumb=list,https://res.sinyi.com.tw/buy/11465E/smallimg/A.JPG,中山區,龍江路,28.92,5,4,41.5,3,2,2,1988,68.74
72555E,https://www.sinyi.com.tw/buy/house/72555E/?breadcrumb=list,https://res.sinyi.com.tw/buy/72555E/smallimg/A.JPG,內湖區,文德路,27.04,5,1,40.2,3,2,1,2286,84.54
80964U,https://www.sinyi.com.tw/buy/house/80964U/?breadcrumb=list,https://res.sinyi.com.tw/buy/80964U/smallimg/A.JPG,中山區,南京東路二段,15.46,18,18,10.5,1,1,1,1898,122.77
74862R,https://www.sinyi.com.tw/buy/house/74862R/?breadcrumb=list,https://res.sinyi.com.tw/buy/74862R/smallimg/A.JPG,大安區,復興南路一段,15.81,12,8,43.4,1,1,1,1950,123.34
01565R,https://www.sinyi.com.tw/buy/house/01565R/?breadcrumb=list,https://res.sinyi.com.tw/buy/01565R/smallimg/A.JPG,萬華區,艋舺大道,70.15,15,10,1.9,3,2,2,4170,59.44
69522E,https://www.sinyi.com.tw/buy/house/69522E/?breadcrumb=list,https://res.sinyi.com.tw/buy/69522E/smallimg/A.JPG,大同區,重慶北路三段,19.28,4,2,45.6,2,1,1,1280,66.39
43182H,https://www.sinyi.com.tw/buy/house/43182H/?breadcrumb=list,https://res.sinyi.com.tw/buy/43182H/smallimg/A.JPG,士林區,承德路四段,51.31,16,13,24.2,3,2,2,3580,69.77
66654Z,https://www.sinyi.com.tw/buy/house/66654Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/66654Z/smallimg/A.JPG,信義區,松勤街,20.29,19,9,13.2,1,1,1,2588,127.55
95634T,https://www.sinyi.com.tw/buy/house/95634T/?breadcrumb=list,https://res.sinyi.com.tw/buy/95634T/smallimg/A.JPG,大安區,敦化南路二段,29.81,4,3,45.7,3,2,2,3600,120.76
96472H,https://www.sinyi.com.tw/buy/house/96472H/?breadcrumb=list,https://res.sinyi.com.tw/buy/96472H/smallimg/A.JPG,大安區,和平東路一段,25.28,14,10,2.2,1,2,1,2865,113.33
57694P,https://www.sinyi.com.tw/buy/house/57694P/?breadcrumb=list,https://res.sinyi.com.tw/buy/57694P/smallimg/A.JPG,內湖區,文德路,109.55,17,6,11.2,4,2,3,6980,63.72
51060T,https://www.sinyi.com.tw/buy/house/51060T/?breadcrumb=list,https://res.sinyi.com.tw/buy/51060T/smallimg/A.JPG,北投區,天母西路,118.25,8,2,8.6,3,2,2,7988,67.55
67696H,https://www.sinyi.com.tw/buy/house/67696H/?breadcrumb=list,https://res.sinyi.com.tw/buy/67696H/smallimg/A.JPG,萬華區,艋舺大道,62.24,15,5,1.9,3,2,2,4048,65.04
14926F,https://www.sinyi.com.tw/buy/house/14926F/?breadcrumb=list,https://res.sinyi.com.tw/buy/14926F/smallimg/A.JPG,中正區,忠孝東路一段,12.73,14,3,13.8,1,1,1,1338,105.11
52899B,https://www.sinyi.com.tw/buy/house/52899B/?breadcrumb=list,https://res.sinyi.com.tw/buy/52899B/smallimg/A.JPG,北投區,中山路,21.42,25,9,18.1,1,1,1,1488,69.47
52533A,https://www.sinyi.com.tw/buy/house/52533A/?breadcrumb=list,https://res.sinyi.com.tw/buy/52533A/smallimg/A.JPG,內湖區,新富街,66.65,13,5,7.6,3,2,2,4832,72.5
61024D,https://www.sinyi.com.tw/buy/house/61024D/?breadcrumb=list,https://res.sinyi.com.tw/buy/61024D/smallimg/A.JPG,大安區,樂業街,30.37,5,2,42.4,3,2,2,2088,68.75
18906F,https://www.sinyi.com.tw/buy/house/18906F/?breadcrumb=list,https://res.sinyi.com.tw/buy/18906F/smallimg/A.JPG,北投區,幽雅路,43.51,13,7,12.1,1,2,1,1880,43.21
82721M,https://www.sinyi.com.tw/buy/house/82721M/?breadcrumb=list,https://res.sinyi.com.tw/buy/82721M/smallimg/A.JPG,松山區,光復南路,23.84,5,3,37.4,4,2,2,2298,96.39
78275G,https://www.sinyi.com.tw/buy/house/78275G/?breadcrumb=list,https://res.sinyi.com.tw/buy/78275G/smallimg/A.JPG,中正區,廈門街,22.19,15,8,12.9,2,2,1,2000,90.13
04041T,https://www.sinyi.com.tw/buy/house/04041T/?breadcrumb=list,https://res.sinyi.com.tw/buy/04041T/smallimg/A.JPG,大安區,羅斯福路三段,37.02,12,4,36.1,2,2,2,3688,99.62
82956W,https://www.sinyi.com.tw/buy/house/82956W/?breadcrumb=list,https://res.sinyi.com.tw/buy/82956W/smallimg/A.JPG,文山區,光輝路,29.67,5,2,38.9,1,2,1,1588,53.52
77685N,https://www.sinyi.com.tw/buy/house/77685N/?breadcrumb=list,https://res.sinyi.com.tw/buy/77685N/smallimg/A.JPG,中正區,重慶南路三段,34.07,11,11,48.0,3,2,1,2800,82.18
13717E,https://www.sinyi.com.tw/buy/house/13717E/?breadcrumb=list,https://res.sinyi.com.tw/buy/13717E/smallimg/A.JPG,大安區,復興南路一段,51.89,12,5,48.2,4,2,2,6200,119.48
26039N,https://www.sinyi.com.tw/buy/house/26039N/?breadcrumb=list,https://res.sinyi.com.tw/buy/26039N/smallimg/A.JPG,信義區,松勤街,14.66,19,16,13.2,1,1,1,2350,160.3
29633Z,https://www.sinyi.com.tw/buy/house/29633Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/29633Z/smallimg/A.JPG,內湖區,金湖路,68.78,5,3,15.2,4,2,2,4780,69.5
01260J,https://www.sinyi.com.tw/buy/house/01260J/?breadcrumb=list,https://res.sinyi.com.tw/buy/01260J/smallimg/A.JPG,信義區,松隆路,33.76,7,2,26.8,2,2,2,2980,88.27
04845B,https://www.sinyi.com.tw/buy/house/04845B/?breadcrumb=list,https://res.sinyi.com.tw/buy/04845B/smallimg/A.JPG,士林區,磺溪街,26.94,5,5,39.9,3,2,1,1890,70.16
42903Y,https://www.sinyi.com.tw/buy/house/42903Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/42903Y/smallimg/A.JPG,信義區,松智路,127.21,7,3,12.4,4,2,3,14888,117.03
09655L,https://www.sinyi.com.tw/buy/house/09655L/?breadcrumb=list,https://res.sinyi.com.tw/buy/09655L/smallimg/A.JPG,北投區,立農街一段,41.89,5,3,31.2,3,2,2,2180,52.04
98545P,https://www.sinyi.com.tw/buy/house/98545P/?breadcrumb=list,https://res.sinyi.com.tw/buy/98545P/smallimg/A.JPG,士林區,承德路四段,12.95,5,5,50.5,2,2,1,698,53.9
